URN,caption,rights
urn:cite:fufolioimg:michauxParis.michx_09b_9,"André Michaux Specimen 09b 9, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_09b_cover,"André Michaux Specimen 09b cover, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_01,"André Michaux Specimen 10 01, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_02,"André Michaux Specimen 10 02, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_03,"André Michaux Specimen 10 03, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_04,"André Michaux Specimen 10 04, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_05,"André Michaux Specimen 10 05, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_06,"André Michaux Specimen 10 06, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_07,"André Michaux Specimen 10 07, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_08,"André Michaux Specimen 10 08, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_09,"André Michaux Specimen 10 09, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_10,"André Michaux Specimen 10 10, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_11,"André Michaux Specimen 10 11, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_12,"André Michaux Specimen 10 12, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_13,"André Michaux Specimen 10 13, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_14,"André Michaux Specimen 10 14, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_15,"André Michaux Specimen 10 15, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_16,"André Michaux Specimen 10 16, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_17,"André Michaux Specimen 10 17, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_17a,"André Michaux Specimen 10 17a, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_18,"André Michaux Specimen 10 18, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_19,"André Michaux Specimen 10 19, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_20,"André Michaux Specimen 10 20, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_21,"André Michaux Specimen 10 21, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_23,"André Michaux Specimen 10 23, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_24,"André Michaux Specimen 10 24, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_25,"André Michaux Specimen 10 25, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_26,"André Michaux Specimen 10 26, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_27,"André Michaux Specimen 10 27, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_28,"André Michaux Specimen 10 28, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_29,"André Michaux Specimen 10 29, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_30,"André Michaux Specimen 10 30, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_31,"André Michaux Specimen 10 31, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_32,"André Michaux Specimen 10 32, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_33,"André Michaux Specimen 10 33, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_34,"André Michaux Specimen 10 34, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_35,"André Michaux Specimen 10 35, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_36,"André Michaux Specimen 10 36, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_37,"André Michaux Specimen 10 37, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_38 1,"André Michaux Specimen 10 38 1, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_38 2,"André Michaux Specimen 10 38 2, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_39,"André Michaux Specimen 10 39, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_40,"André Michaux Specimen 10 40, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_41,"André Michaux Specimen 10 41, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
urn:cite:fufolioimg:michauxParis.michx_10_42,"André Michaux Specimen 10 42, Jardin des Plantes, Paris.","Copyright 2014, Furman University Department of Classics, CC, NC, BY 3.0 license. Photographed with the kind cooperation of the Jardin des Plantes, Muséum national d’histoire naturelle, Paris."
